"coord1D","coord2D","legislator_id","legislator_name","party"
-0.693909466266632,-0.0875977128744125,1000,"Luis Rocafull López","PS"
-0.641787111759186,-0.194070026278496,1001,"Raúl Saldívar Auger","PS"
-0.449321448802948,-0.472249209880829,1002,"Leonardo Soto Ferrada","PS"
0.724410235881805,0.0541583523154259,1003,"Renzo Trisotti Martínez","UDI"
0.72369772195816,0.239191994071007,1005,"Osvaldo Urrutia Soto","UDI"
-0.710416197776794,-0.703781723976135,1006,"Camila Vallejo Dowling","PC"
-0.916504561901093,0.400024175643921,1008,"Florcita Alarcón Rojas","PH"
0.871700882911682,0.490038275718689,1009,"Jorge Alessandri Vergara","UDI"
0.853245437145233,0.52150958776474,1010,"Sebastián Álvarez Ramírez","EVOP"
0.783183157444,0.246005237102509,1011,"Sandra Amar Mancilla","UDI"
-0.610966384410858,-0.779259502887726,1012,"Boris Barrera Moreno","PC"
-0.657902836799622,0.528548061847687,1013,"Alejandro Bernales Maldonado","PL"
-0.221781820058823,-0.476964950561523,1014,"Karim Bianchi Retamales","IND"
-0.744412422180176,0.623554646968842,1015,"Jorge Brito Hasbún","RD"
0.0979643613100052,-0.18192495405674,1016,"Miguel Ángel Calisto Águila","DC"
0.772234201431274,0.225586026906967,1017,"Álvaro Carter Fernández","UDI"
-0.747483134269714,0.584277391433716,1018,"Natalia Castillo Muñoz","RD"
0.868224918842316,0.13614259660244,1019,"José Miguel Castro Bascuñán","RN"
-0.457822382450104,-0.788346111774445,1020,"Ricardo Celis Araya","PPD"
0.838041186332703,0.287278741598129,1021,"Andrés Celis Montt","RN"
0.984991908073425,-0.172600865364075,1022,"Sofía Cid Versalovic","RN"
-0.75405216217041,0.595343768596649,1023,"Miguel Crispi Serrano","RD"
0.834145069122314,0.551545143127441,1024,"Luciano Cruz-Coke Carvallo","EVOP"
0.825490295886993,0.183656334877014,1025,"Catalina Del Real Mihovilovic","RN"
0.780661046504974,-0.553025245666504,1026,NA,NA
0.675687849521637,0.15711322426796,1027,"Jorge Durán Espinoza","RN"
0.878636121749878,0.141809955239296,1028,"Eduardo Durán Salinas","RN"
0.658526718616486,-0.41771075129509,1029,"Francisco Eguiguren Correa","RN"
0.639412760734558,-0.416084498167038,1030,"Camila Flores Oporto","RN"
0.86610621213913,-0.288637280464172,1031,"Juan Fuenzalida Cobo","UDI"
0.795203804969788,0.216181993484497,1032,"Ramón Galleguillos Castillo","RN"
-0.782702505588531,0.456681787967682,1033,NA,NA
-0.927936196327209,0.372738808393478,1034,"Félix González Gatica","PEV"
-0.690260052680969,-0.72356128692627,1035,"Carmen Hertz Cádiz","PC"
-0.974191427230835,0.225723415613174,1036,"Tomás Hirsch Goldschmidt","PH"
-0.895691812038422,0.444675415754318,1037,"Diego Ibáñez Cotroneo","IND"
-0.524791777133942,-0.100318521261215,1038,"Marcos Ilabaca Cerda","PS"
-0.81853312253952,0.574459433555603,1039,"Pamela Jiles Moreno","PH"
0.672053277492523,-0.000800567038822919,1040,"Harry Jürgensen Rundshagen","RN"
0.854936957359314,0.518731892108917,1041,"Pablo Kast Sommerhoff","EVOP"
0.846663177013397,0.532129228115082,1042,"Sebastián Keitel Bianchi","EVOP"
-0.730235993862152,-0.555672228336334,1043,"Amaro Labra Sepúlveda","PC"
-0.540172278881073,-0.289577543735504,1044,"Raúl Leiva Carvajal","PS"
0.774917364120483,0.0119889471679926,1045,"Aracely Leuquén Uribe","RN"
0.742719709873199,0.669602453708649,1046,"Andrés Longton Herrera","RN"
0.710071921348572,0.184880301356316,1047,"Karin Luck Urban","RN"
-0.517675697803497,-0.578927218914032,1048,"Carolina Marzán Pinto","PPD"
-0.311149328947067,-0.950361013412476,1049,"Cosme Mellado Pino","PRad"
0.768236100673676,0.210347935557365,1050,"Miguel Mellado Suazo","RN"
-0.978101372718811,0.20812876522541,1051,"Claudia Mix Jiménez","COM"
0.837766468524933,0.546028912067413,1052,"Andrés Molina Magofke","EVOP"
0.796721577644348,0.0660853236913681,1053,"Cristhian Moreira Barros","UDI"
0.679448008537292,-0.219110742211342,1054,"Francesca Muñoz González","RN"
0.865610659122467,0.176032081246376,1055,"Nicolás Noman Garrido","UDI"
-0.630567312240601,-0.193975433707237,1056,"Emilia Nuyado Ancapichún","PS"
0.617437958717346,0.420741707086563,1057,"Erika Olivera De La Fuente","IND"
-0.734270572662354,0.663013994693756,1058,"Maite Orsini Pascal","RD"
0.696875512599945,0.621677875518799,1059,"Ximena Ossandón Irarrázabal","RN"
0.767015635967255,0.043541569262743,1060,"Luis Pardo Sáinz","RN"
-0.50415700674057,-0.359355986118317,1061,"Andrea Parra Sauterel","PPD"
0.0514380857348442,0.0986765176057816,1062,"Joanna Pérez Olea","DC"
-0.750992059707642,0.660311222076416,1063,"Catalina Pérez Salinas","RD"
0.800057232379913,0.227069288492203,1064,"Pablo Prieto Lorca","IND"
0.895724773406982,0.290045559406281,1065,"Guillermo Ramírez Diez","UDI"
0.804790198802948,0.156545996665955,1066,"Rolando Rentería Moller","UDI"
0.75174868106842,-0.182981356978416,1067,"Hugo Rey Martínez","RN"
-0.934286296367645,0.356523633003235,1068,"Camila Rojas Valderrama","COM"
0.68655002117157,-0.448083102703094,1069,"Leonidas Romero Sáez","RN"
-0.590215921401978,0.228504031896591,1070,"Patricio Rosas Barrientos","IND"
-0.566821753978729,-0.310441702604294,1071,"Gastón Saavedra Chandía","PS"
0.757687509059906,0.260948687791824,1072,"Gustavo Sanhueza Dueñas","UDI"
-0.625107705593109,-0.582952201366425,1073,"Juan Santana Castillo","PS"
-0.618924200534821,-0.736140489578247,1074,"Marisela Santibáñez Novoa","PRO"
0.770933330059052,0.0487810075283051,1075,"Diego Schalper Sepúlveda","RN"
-0.326022893190384,-0.945361912250519,1076,"Alexis Sepúlveda Soto","PRad"
-0.386116236448288,-0.398981660604477,1077,"Raúl Soto Mardones","DC"
-0.462810218334198,-0.148882672190666,1078,"Jaime Tohá González","PS"
0.781181693077087,0.0643968507647514,1079,"Sebastián Torrealba Alvarado","RN"
0.738956034183502,0.312438815832138,1080,"Virginia Troncoso Hellman","UDI"
0.881056547164917,0.473010987043381,1081,"Francisco Undurraga Gazitúa","EVOP"
0.698120296001434,0.208674132823944,1082,"Cristóbal Urruticoechea Ríos","RN"
-0.732119202613831,0.199331685900688,1083,"Esteban Velásquez Núñez","FRVS"
0.0165507141500711,0.113306328654289,1084,"Daniel Verdessi Belemmi","DC"
-0.747148931026459,0.554064631462097,1085,"Pablo Vidal Rojas","RD"
-0.878052711486816,0.384947597980499,1086,"Gonzalo Winter Etcheberry","IND"
-0.897017538547516,0.441995024681091,1087,"Gael Yeomans Araya","RD"
0.826189994812012,0.460632741451263,172,"Carlos Kuschel Silva","RN"
0.0350510999560356,-0.188858717679977,660,"Manuel Matta Aragay","DC"
-0.527426302433014,-0.617583453655243,74,"Jaime Naranjo Ortiz","PS"
-0.189518436789513,0.731199145317078,803,"René Alinco Bustos","IND"
-0.0571612827479839,0.130441650748253,810,"Gabriel Ascencio Mansilla","DC"
0.793778479099274,-0.0669426470994949,811,"Ramón Barros Montero","UDI"
0.81775313615799,0.0245810393244028,815,"Sergio Bobadilla Muñoz","UDI"
-0.64283949136734,0.130202978849411,827,"Marcelo Díaz Díaz","PS"
-0.466383278369904,-0.501524567604065,837,"Fidel Espinoza Sandoval","PS"
0.604092538356781,0.392644971609116,843,"René Manuel García García","RN"
-0.591516196727753,-0.0437646992504597,848,"Rodrigo González Torres","PPD"
0.694763720035553,0.123772881925106,850,"Javier Hernández Hernández","UDI"
-0.15659487247467,-0.939803063869476,855,"Carlos Abel Jarpa Wevar","PRad"
-0.431567668914795,-0.558968245983124,856,"Tucapel Jiménez Fuentes","PPD"
0.0378758795559406,-0.101605623960495,862,"Pablo Lorenzini Basso","DC"
0.833281695842743,0.145291402935982,865,NA,NA
0.179224118590355,-0.246056437492371,866,"Fernando Meza Moncada","PRad"
-0.554958164691925,-0.496390342712402,869,"Manuel Monsalve Benavides","PS"
-0.329089522361755,0.0405131876468658,872,"Jaime Mulet Martínez","FRVS"
0.575825333595276,0.171949312090874,875,"Iván Norambuena Farías","UDI"
0.119825169444084,-0.537150919437408,879,"José Miguel Ortiz Novoa","DC"
-0.0292298756539822,-0.877195596694946,885,"José Pérez Arriagada","PRad"
0.126585930585861,0.056496974080801,893,"Jorge Sabag Villalobos","DC"
-0.665795385837555,0.207476615905762,897,"Alejandra Sepúlveda Orbenes","FRVS"
-0.0572112016379833,0.230983540415764,898,"Gabriel Silber Romo","DC"
0.763204634189606,-0.347791492938995,908,"Ignacio Urrutia Bonilla","UDI"
-0.0844637975096703,-0.675262331962585,913,"Mario Venegas Cárdenas","DC"
0.773030519485474,0.239958643913269,917,"Gastón Von Mühlenbrock Zamora","UDI"
-0.489828914403915,-0.653814077377319,920,"Marcelo Schilling Rodríguez","PS"
0.763578593730927,0.293917953968048,923,"Pedro Pablo Álvarez-Salamanca Ramírez","UDI"
-0.133376762270927,-0.878917753696442,925,"Pepe Auth Stewart","IND"
0.68169492483139,0.494284182786942,926,"Nino Baltolu Rasera","UDI"
-0.561449825763702,-0.396419554948807,931,"Juan Luis Castro González","PS"
-0.746481537818909,0.0602506510913372,936,"Cristina Girardi Lavín","PPD"
-0.698517560958862,-0.715592980384827,937,NA,NA
0.765084207057953,0.196638867259026,940,"María José Hoffmann Opazo","UDI"
0.840358078479767,0.141238555312157,942,"Javier Macaya Danús","UDI"
0.803054988384247,0.156287118792534,945,"Celso Morales Muñoz","UDI"
0.902184963226318,0.15231990814209,946,"Leopoldo Pérez Lahsen","RN"
0.696588099002838,0.717471241950989,949,NA,NA
-0.652360081672668,0.153773352503777,950,"René Saffirio Espinoza","IND"
0.663225769996643,0.485954284667969,952,"Alejandro Santana Tirachini","RN"
0.870741248130798,0.00737908389419317,953,"Frank Sauerbaum Muñoz","RN"
-0.665493369102478,-0.746403753757477,956,"Guillermo Teillier Del Valle","PC"
-0.411309659481049,-0.754982948303223,957,"Víctor Torres Jeldes","DC"
0.762859463691711,0.0954757705330849,959,"Enrique Van Rysselberghe Herrera","UDI"
-0.167195543646812,-0.00512548396363854,961,"Pedro Velásquez Seguel","IND"
0.0298288464546204,-0.700415253639221,963,"Matías Walker Prieto","DC"
0.859301507472992,0.177373081445694,967,NA,NA
-0.486412823200226,0.123107604682446,968,"Jenny Álvarez Vera","PS"
0.686428725719452,0.155963018536568,970,NA,NA
0.766231834888458,0.0977115631103516,971,"Bernardo Berger Fett","RN"
-0.924545228481293,0.381072342395782,972,"Gabriel Boric Font","IND"
-0.633002400398254,-0.684483468532562,973,"Karol Cariola Oliva","PC"
-0.526113331317902,-0.385072886943817,974,NA,NA
-0.571773946285248,-0.506121814250946,975,"Daniella Cicardini Milla","PS"
0.666542172431946,-0.0107372384518385,976,"Juan Antonio Coloma Álamos","UDI"
-0.570257544517517,-0.390110790729523,981,"Maya Fernández Allende","PS"
0.0281296912580729,-0.101616948843002,982,"Iván Flores García","DC"
0.648752868175507,0.319714546203613,984,"Gonzalo Fuenzalida Figueroa","RN"
0.788101971149445,0.152461811900139,985,"Sergio Gahona Salazar","UDI"
-0.276146769523621,-0.929537773132324,986,"Marcela Hernando Pérez","PRad"
-0.743501424789429,0.610100150108337,987,"Giorgio Jackson Drago","RD"
0.754781126976013,0.239058971405029,989,"Joaquín Lavín León","UDI"
-0.655054748058319,0.522914707660675,991,"Vlado Mirosevic Verdugo","PL"
-0.640153110027313,-0.744121730327606,993,"Daniel Núñez Arancibia","PC"
0.888483703136444,0.227575406432152,994,"Paulina Núñez Urrutia","RN"
0.707195043563843,0.389690339565277,995,"Diego Paulsen Kehr","RN"
0.677763342857361,0.362086027860641,999,"Jorge Rathgeb Schifferli","RN"
